"adviceToOthers","completenessScore","cons","customerSupportRating","easeOfUseRating","functionalityRating","generalComments","globalReviewId","id","incentivized","isAuthenticated","overallRating","profilePictureUrl","pros","reasonForChoosing","reasonForSwitching","recommendationRating","reviewerAnonymityOn","reviewerCompanySize","reviewerFirstName","reviewerIndustry","reviewerJobTitle","reviewerLastName","sourceSite","timeUsedProduct","title","valueForMoneyRating","vendorReply","writtenOn","alternativesConsidered","switchedProducts"
null,0.4659576520733695,"Katalon Recorder has some limitations. If you could introduce a headless run mode , it would be unrivalled.",0.6,0.8,0.8,"I started to use Katalon Recorder for my first ever automation implementation. I was able to create an E2E solution in just over 2 weeks. With a very basic pre existing know how on automation , I would say a job well done !","Capterra___1494159","1494159","VendorReferredIncentivized",FALSE,1,null,"Ease of Use. 
Community support. 
Intuitive UI . ",null,null,0.9,FALSE,"G","Sumit","45","Principle Analyst","Gupta","Capterra","LessThan12Months","Rapid Automated Enablement",1,null,"2019-04-21T14:37:14Z","",""
null,0.5226776631745955,"Data driven can be enhanced currently we are not able to work in multiple sheets in single excel but it can be achieved custom..",1,1,1,null,"Capterra___1493998","1493998","VendorReferredIncentivized",FALSE,1,null,"Inbild method , object repository , recording  support. ",null,null,1,FALSE,"C","Saurav","96","Software Engineer","Sinha","Capterra","MoreThan2Years","Best testing tool..",1,null,"2019-04-21T10:16:58Z","",""
null,0.27531766781770367,"Sometimes stuck during record and play 
Sometimes conflict test suits to be run ",1,1,1,null,"Capterra___1493959","1493959","VendorReferredIncentivized",FALSE,1,null,"Very easy to use 
You don't need programming background
Flexible to troubleshoot",null,null,1,FALSE,"I","AHMED","8","Software tester","ZANOON","Capterra","LessThan12Months","Less effort more profit",1,null,"2019-04-21T09:03:48Z","",""
null,0.15603914561779988,"Need to have more web service test authentication coverage ",0.8,0.8,0.8,"Great ","Capterra___1493297","1493297","VendorReferredIncentivized",TRUE,1,null,"Good test design, great eclipse layout, and test automation ",null,null,0.6,TRUE,"I","Shiblu","53","Test architect ","Ahmad","Capterra","LessThan12Months","Good for new comer ",1,null,"2019-04-20T17:39:49Z","",""
null,0.3492124964785903,"Sometimes it takes long time record script and browser become unresponsive (it may be my system is lower configuration)",null,1,0.8,null,"Capterra___1493120","1493120","VendorReferredIncentivized",TRUE,0.8,null,"Easy to use.
Easy to convert recorded script in any of language.",null,null,0.6,FALSE,"E","vijay","10","Jr software Tester","patel","Capterra","LessThan2Years","Happy to. Use",0.8,null,"2019-04-20T14:57:51Z","",""
null,0.5313508828030267,"Not exactly dislike but the ability for the user to customize the way the framework works to a more granular level would have been great!",0.8,0.8,0.8,"I am a die hard fan of RPA and Automation and with the arrival of Katalon studio, i spend lesser time in fixing  various frameworks and more  into developing/building the actual stuff that i wish to! A big thank you to the team at KATALON!","Capterra___1492875","1492875","VendorReferredIncentivized",TRUE,1,null,"This software is very intuitive and doesn't require the user to first go through the complete manual and then try hands on. You can just install it, go through a short tutorial and get going!",null,null,0.9,FALSE,"I","Shanu","96","Software Engineer","Suman","Capterra","LessThan12Months","The Studio shaping our RPA",1,null,"2019-04-20T11:34:18Z","",""
null,0.034352561680179056,"Need  to addmore tutorialsto study this.",1,0.8,1,"Very good experience..","Capterra___1492650","1492650","VendorReferredIncentivized",FALSE,1,null,"We can integrate API'S and ios and android app's  using this.",null,null,1,FALSE,"D","Somy","121","QA","Paul","Capterra","LessThan6Months","Make a good QA - KATALON",1,null,"2019-04-20T06:56:42Z","",""
null,0.43334599086763015,"This is quite difficult to setup on a linux system and lack an interface therefore restricted for linux users.",0.8,0.8,0.8,null,"Capterra___1490475","1490475","VendorReferredIncentivized",TRUE,1,null,"The functionality of record and replay, it permits you create test suits with ease and you need not even have programmers on the test team but could get any user and quickly train them on how to use the software. This has made us involve users from different domain to do  end to end tests on our products.",null,null,1,TRUE,"B","Yakam","4","Software Engineer ","Cressence","Capterra","LessThan2Years","Using Katalon studio on web projects",null,null,"2019-04-19T15:33:32Z","",""
null,0.3227490215676563,"Not always so simple to use
Sometimes support is quite limited unless you're willing to use a paid tier",0.6,0.6,0.8,"Good automation tool that keeps growing in features and maturity","Capterra___1490342","1490342","VendorReferredIncentivized",FALSE,0.8,null,"Selenium compatibility 
Cross-platform
Free application
Decent forum for discussing issues, plus tutorials",null,null,0.7,FALSE,"A","Guy","4","QA","Mason","Capterra","LessThan12Months","Good Automation tool for those wanting to utilise Selenium",1,null,"2019-04-19T14:55:49Z","",""
null,0.37574926846479,"Sometimes Record and Play feature doesn't work i.e. While O365 Authentication, Date Picker etc.",0.8,1,0.6,"I am pretty happy with this freeware software given that what it is offering as free of cost.","Capterra___1490054","1490054","VendorReferredIncentivized",TRUE,0.8,null,"Record and Play, Spy and Error log feature. Also, it is very easy to use for any beginners.",null,null,0.9,FALSE,"D","Sudhanshu","96","Quality Analyst Engineer","Shekhar","Capterra","LessThan2Years","Katalon Studio Review from an QA",1,null,"2019-04-19T13:37:55Z","",""
null,0.2834439494869553,"Sometimes the process is too slow and processing also breaks in betweeen.",null,1,1,null,"Capterra___1489889","1489889","NoIncentive",FALSE,1,null,"It is user friendly. Easy to understand and good for functional testing.",null,null,0.9,FALSE,"I","Abhay","96","Developer","Gayali","Capterra","LessThan12Months","Testing for end to end for web applications,seems to eclipse based then not user friendly.",null,null,"2019-04-19T11:36:01Z","",""
null,0.28292394960061384,"Create a custom keywords makes me harder my journey.. but plugins arrives now!!",0.8,1,0.8,null,"Capterra___1489881","1489881","VendorReferredIncentivized",FALSE,1,null,"The main reason that I'm in love with KATALON is his easy of use.",null,null,0.8,FALSE,"C","RALISON","124","Tester Software","Faly","Capterra","LessThan6Months","hot software, the best!",null,null,"2019-04-19T11:24:27Z","",""
null,0.527537355270887,"It's still developing as a product, every month an update is released which has got new features and better functionality is expected which sometimes proves wrong. It does not support automation for silver light based application and flash based application ",1,1,0.8,"The main advantage of Katalon Studio is Freeware Software and has an excellent customer support, they make sure queries raised in the forum are worked upon in the next relase of the software","Capterra___1489866","1489866","VendorReferredIncentivized",TRUE,1,"https://cdn0.capterra-static.com/profile-images/linkedin/0090fb8b33d8d7e0c25e3d01beecfb27.jpeg","With katalon studio, test cases can be easily created, updated, parameterized and integrated according to the business requirements. User does not require much knowledge of Html or Java. It not only provides automation testing for web browser, it also supports mobile testing and many more features to come. The best thing about Katalon is its Web-record function which can just create test case just by recording the flow of apllication.",null,null,1,FALSE,"I","Aditya","96","Assistant System Engineer","Tirakannavar","Capterra","LessThan6Months","Katalon Studio is a great automation testing tool",1,null,"2019-04-19T11:12:14Z","",""
null,0.5328826565322131,"Open source and all inputs getting from the websites",0.8,1,0.8,"Every person can learn this without Coding knowledge. In my project,  people came from manual testing background also automating the product using katalon. Easy and quick learning is possible compare to all other automation tools in the market","Capterra___1489774","1489774","VendorReferredIncentivized",TRUE,1,null,"Easy to learn, develop and quicker execution compare to other tools. As my 14 yes of experience, this is good tool and saving time in execution around 40 to 50 %. Developing the scrips are too much easy and quicker and quality, quantity in terms of productivity is high. ",null,null,1,FALSE,"I","Srinivas","4","Lead Software Test Automation Engineer","Jonnala","Capterra","LessThan12Months","Katalon expert",1,null,"2019-04-19T09:37:48Z","",""
null,0.26200382017126195,"Can't be by pass some validate by jquery",0.6,0.8,1,null,"Capterra___1489618","1489618","VendorReferredIncentivized",FALSE,0.8,null,"Can be programing. 
Full Document for using",null,null,0.9,FALSE,"C","Ngo","123","Developer","Tu Lan","Capterra","LessThan6Months","Wishing the company more and more development, constantly reaching out further, prosperous. ",0.8,null,"2019-04-19T07:29:31Z","",""
null,0.16779337475054698,"not found so far in case i found it i will surely let you know",null,0.8,0.8,"It was good so far ","Capterra___1489531","1489531","VendorReferredIncentivized",TRUE,0.8,null,"its a good software to work with its friendly UI let user to learn it quickly",null,null,0.6,TRUE,"A","Saba","4","SQA","Khan","Capterra","FreeTrial","It was good so far",null,null,"2019-04-19T06:16:26Z","",""
null,0.30516551613447185,"its complicated to work on java script, complex to segregate the object repository",0.8,0.8,1,null,"Capterra___1489511","1489511","VendorReferredIncentivized",FALSE,0.8,null,"Ease of use, good look and feel,videos can be recorded easily,can be automatically sent to email,reports triggered to emails",null,null,0.8,FALSE,"C","kurapati","96","quality consultant","narasimha","Capterra","LessThan6Months","My Katalon Tool Review",0.8,null,"2019-04-19T06:01:32Z","",""
null,0.6962721830446869,"Cons of utilizing Katalon Studio 
Absence of scripting dialects 
Not open source 
Documentation update slacks 
Execution issues",1,0.8,0.6,"Katalon Studio is an extensive toolset for web and portable application robotization testing. This instrument incorporates a full bundle of amazing highlights that assistance defeat basic difficulties in web UI test robotization, for instance, spring up, iFrame, and hold up time.","Capterra___1489501","1489501","NoIncentive",TRUE,0.8,null,"Katalon's principle leeway is that it's anything but difficult to convey and has a more extensive arrangement of reconciliations contrasted with Selenium, the market head. Katalon has double scripting interfaces for clients with various programming aptitudes. This implies analyzers with restricted specialized learning can utilize a less difficult UI that doesn't require composing code.
Experts of utilizing Katalon Studio

Incorporated with CI/DevOps work process 

Supports a few sorts of testing 

Natural investigation dashboard and reports 

Easy to use GUI 

Gentle expectation to absorb information + learning materials",null,null,0.8,FALSE,"I","Shikha","96","Developer","Bopche","Capterra","LessThan12Months","Katalon Studio is a test robotization structure which can be utilized for Web, Mobile applications .",1,null,"2019-04-19T05:57:00Z","",""
